"","treat","lictec2","motivation","barriers","consiglio_lictec2","stdmatIII","stditaIII","school","perc_participation_orient","perc_participation_calp","perc_participation","late","female","immigrato_prima_gen","stdinvalsiI","stdinvalsiI_2","province","educmother","occmother","educfather","occfather","citizenship","preds","sqrt","excesserror","debiasederror","mom_working_class","mom_high_class","mom_home","mom_unemp","mom_miss","dad_working_class","dad_high_class","dad_home","dad_unemp","dad_miss","mom_educ_uni","mom_educ_hs","mom_educ_lhs","mom_educ_mis","dad_educ_uni","dad_educ_hs","dad_educ_lhs","dad_educ_mis","std_cit_latin","std_cit_afric","std_cit_asia","std_cit_easteur","province_pd","province_bs","province_mi","province_to","province_ge"
"969",0,1,NA,NA,1,0.8653655,-0.8608677,"107",NA,NA,NA,0,0,0,-0.0175784,0.000309,"1","2","2","2","1","4",0.00030722712379914,0.0610413730037719,5.61572938247366e-07,0.0504888897638216,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"970",1,1,-0.1742937,-0.3287676,0,-0.2075111,-0.4636813,"104",0.9230769,0.9655172,0.952381,0,1,0,0.3585304,0.128544,"1","3","3","3","2","2",0.076349638831016,0.0449113131444747,3.17968180997645e-07,0.00363736470421433,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"971",1,0,NA,NA,0,NA,NA,"104",0.3076923,0.2068966,0.2380952,0,0,0,-0.0939051,0.0088182,"1","4","5","4","5","2",0.0464835108404267,0.0841888086759189,6.7593584965593e-07,0.399294813595054,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
"972",1,1,NA,NA,1,0.2693228,-0.2650878,"104",0.3076923,0.1724138,0.2142857,0,0,1,0.1290341,0.0166498,"1","1","3","1","2","4",0.0700888953953105,0.0403214608104266,3.52618657177597e-07,0.0196433915558151,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"973",1,1,-0.0537762,-0.2444039,0,0.5077398,0.5292856,"104",0.9230769,0.6896552,0.7619048,1,1,1,0.3585304,0.128544,"1","1","1","2","1","4",0.0784218631717448,0.0448292159962767,2.68574818296297e-07,0.00755244787638826,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"974",0,0,NA,NA,0,NA,NA,"106",NA,NA,NA,0,0,0,1.231381,1.516299,"1","4","5","4","5","3",0.024540796659149,0.053268422896875,3.19554044601205e-07,0.689489690180326,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"975",1,1,0.0335513,0.4513496,1,-0.2075111,-0.1657912,"105",1,0.8965517,0.9285714,1,1,1,0.1099875,0.0120972,"1","2","3","2","2","4",0.0859746379727746,0.0476440759820102,3.39321044087317e-07,0.00591612941641281,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"976",0,1,NA,NA,1,-0.6843451,0.4299885,"106",NA,NA,NA,0,1,0,-0.0239506,0.0005736,"1","4","5","4","5","3",0.052614731326308,0.0843434952069224,6.94791156096038e-07,0.183642148845753,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"977",0,1,NA,NA,1,2.05745,0.4299885,"111",NA,NA,NA,1,0,1,1.664693,2.771204,"1","1","5","1","2","4",0.0385571016832699,0.0533932454232304,3.65277702145904e-07,0.0305530638299496,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"978",1,1,NA,NA,1,0.984574,-0.1657912,"110",1,0.9655172,0.9761904,0,1,0,0.0269318,0.0007253,"1","3","1","2","1","4",0.110525251091994,0.0631666300968902,3.74825783790975e-07,0.0116563812353605,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"979",0,1,NA,NA,0,-0.445928,0.9264717,"106",NA,NA,NA,0,1,0,1.033842,1.068829,"1","4","5","4","5","3",0.00969909064375472,0.0464915530485856,3.22286759995207e-07,0.0234972101639505,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"980",0,1,NA,NA,0,-2.353264,-0.8608677,"106",NA,NA,NA,0,1,0,-0.138651,0.0192241,"1","4","5","4","5","3",0.106411317268271,0.0771437942468877,6.55477577511049e-07,0.248759097789351,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"981",1,1,NA,NA,1,0.0309059,-0.2650878,"110",0,0,0,0,1,1,-0.8651375,0.7484629,"1","3","3","3","3","3",-0.0277468874451472,0.0942569612611227,9.23306066462907e-07,0.207525813408174,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"982",0,1,-0.4049277,-0.4075301,0,-1.518805,-0.5629779,"109",NA,NA,NA,0,1,0,-0.1450231,0.0210317,"1","3","3","3","3","2",0.123433129318225,0.0594357482750144,5.0987747102002e-07,0.107097318598435,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"983",0,1,0.0418205,0.1885858,0,-1.518805,0.0328019,"109",NA,NA,NA,0,0,0,-0.5146133,0.2648268,"1","1","3","1","2","2",-0.0222407576645245,0.0668429530053595,5.206685208458e-07,0.0656848583324516,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"984",1,1,-0.3695392,-0.0183319,1,0.1501142,0.330692,"105",0.8461539,0.6206896,0.6904762,1,0,1,0.3391717,0.1150374,"1","2","2","4","5","4",0.105535035368672,0.0389922959959143,3.0263105661814e-07,0.0193993382918946,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"985",1,1,NA,NA,1,1.819033,-0.2650878,"104",0.3846154,0.2068966,0.2619048,1,0,0,0.0968735,0.0093845,"1","3","1","3","1","3",0.136889453390806,0.0475303444896953,3.81679337951194e-07,0.0337710064548188,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"986",1,1,-0.6238531,0.2121001,0,-0.6843451,-0.8608677,"104",0.8461539,0.6551724,0.7142857,1,1,1,-0.1067068,0.0113863,"1","3","4","4","3","4",0.0833629200577362,0.0650392249810722,5.68239094477157e-07,0.0704757519094775,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"987",1,1,NA,NA,1,-0.3267197,0.7278786,"105",1,0.9655172,0.9761904,0,0,0,0.0906288,0.0082136,"1","3","2","3","2","3",0.130654481093167,0.0580921627641097,3.6092717286021e-07,0.0236350573693891,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"988",1,1,-0.3207233,-0.0558007,1,0.984574,-0.4636813,"110",0.9230769,0.7241379,0.7857143,1,0,1,0.3263697,0.1065172,"1","4","5","4","5","4",0.135718636341456,0.0514743538656493,4.17742092929987e-07,0.118507064840899,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
"989",1,1,-0.6942962,0.0502736,1,-0.445928,-0.7615712,"108",1,0.9310345,0.952381,0,0,1,-0.0367652,0.0013517,"1","2","3","2","1","4",0.00745854222582891,0.0610321056883707,5.42992796181606e-07,0.0407953702405976,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"990",1,1,NA,NA,0,0.5077398,0.6285821,"110",1,0.8965517,0.9285714,0,0,0,-0.2150541,0.0462483,"1","4","5","4","5","4",0.138086497620594,0.0760405418414812,5.96266645581927e-07,0.134707455419889,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
"991",1,1,0.1687016,1.018779,0,0.984574,-0.2650878,"108",1,0.8965517,0.9285714,0,0,1,1.129451,1.275659,"1","1","1","4","5","4",0.0534646992915758,0.0470435550624554,2.91372546937981e-07,0.0162797083893635,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"992",1,1,-0.68936,0.3366826,0,-1.399596,-1.059461,"110",0.8461539,0.9310345,0.9047619,0,0,1,-1.018135,1.036599,"1","4","5","4","5","4",-0.0282813495611713,0.0984119113290764,1.06836019090044e-06,0.358358814823288,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
"993",0,1,0.4093771,-0.1695717,1,1.699825,0.5292856,"109",NA,NA,NA,0,1,1,0.7853244,0.6167344,"1","3","3","3","1","2",0.0660973454602111,0.0466502959220154,4.0260603827837e-07,0.0124711520002048,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"994",0,1,NA,NA,0,-0.5651366,0.9264717,"107",NA,NA,NA,1,0,1,-0.2342346,0.0548659,"1","2","2","2","2","4",0.0750982189504939,0.0625952976961026,4.90896959399748e-07,0.0662107829589935,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"995",0,1,NA,NA,1,1.3422,1.323658,"53",NA,NA,NA,0,1,1,1.193148,1.423601,"3","1","1","1","4","4",0.0131246030644993,0.0323487236965294,2.19212949289662e-07,0.00138704977739883,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"996",0,1,0.5474618,0.3046122,1,0.984574,0.330692,"114",NA,NA,NA,1,1,1,1.167659,1.363427,"4","4","5","4","5","4",0.0562184639152607,0.0539752652369214,4.831154455136e-07,0.0473312182993381,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"997",0,1,0.5515196,0.1756696,1,1.938242,1.224362,"114",NA,NA,NA,0,1,0,1.358826,1.846408,"4","4","5","4","5","3",0.0274339660558082,0.0472542739884156,3.4700398876473e-07,0.0247986410497889,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
"998",1,1,0.1401728,-0.031656,0,-1.87643,-0.5629779,"142",0.3846154,0.3448276,0.3571429,0,1,0,0.2754747,0.0758863,"4","2","2","2","1","4",0.0278807698245043,0.0331947422362167,3.02167479651714e-07,0.00850897377284903,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"999",0,1,0.5696228,0.0436832,1,0.6269484,1.224362,"113",NA,NA,NA,0,1,1,0.7024853,0.4934855,"4","1","4","1","2","4",0.0173057634277946,0.0343288871414646,2.93811393908871e-07,0.00293764624092201,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"1000",0,1,NA,NA,1,0.5077398,1.125065,"129",NA,NA,NA,0,1,0,1.275987,1.628142,"4","1","1","4","5","1",0.0153457654746104,0.03901687694948,2.88066272991966e-07,0.00668552535962547,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"1001",1,1,0.674818,-0.2715911,1,1.819033,1.422955,"115",1,1,1,0,0,1,1.365192,1.863748,"4","2","3","2","1","4",0.0380147794172457,0.0396247073755124,1.80498670421546e-07,0.00617396844646937,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1002",0,1,NA,NA,0,0.3885313,0.0328019,"138",NA,NA,NA,1,1,1,0.9764913,0.9535352,"4","2","5","2","2","4",0.0449361915090214,0.0387377216624776,3.4536031986427e-07,0.0152158292344396,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1003",0,1,NA,NA,0,0.5077398,1.025769,"138",NA,NA,NA,0,1,1,0.5240622,0.2746412,"4","2","2","2","2","4",0.0208825284249661,0.033233503458199,3.46360349954404e-07,0.00820164946189325,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1004",1,1,0.2564317,-0.2552308,1,1.103783,1.422955,"123",1,1,1,0,1,1,1.0848,1.176792,"4","4","5","4","5","4",0.0236116412644915,0.0451213751388095,3.51488759294624e-07,0.0109336191925881,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"1005",0,1,0.5501968,0.2177046,0,0.0309059,1.422955,"114",NA,NA,NA,0,1,0,1.116681,1.246976,"4","4","5","4","5","4",0.0344032312367381,0.0416354667968644,3.89314776328818e-07,0.0121735182912991,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"1006",1,1,0.5052981,0.1307017,1,0.2693228,0.8271752,"123",1,0.7058824,0.8333333,0,1,0,0.9255579,0.8566574,"4","4","5","4","5","3",0.00744142558824695,0.0449454035380338,3.86123104676489e-07,0.0304652197146708,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
"1007",0,1,0.5543012,0.0872835,0,1.222991,1.720845,"118",NA,NA,NA,0,1,1,1.887722,3.563495,"4","4","5","4","5","4",0.0481633772538473,0.0482902447727316,3.85363013514078e-07,0.0195460129790095,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"1008",1,1,NA,NA,1,-0.6843451,-0.3643845,"123",0,0,0,0,1,0,-0.1704038,0.0290375,"4","4","5","4","5","3",0.0996048895383284,0.0841728088975775,6.62242488035636e-07,0.110457861415778,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
"1009",0,1,NA,NA,1,-0.2075111,1.323658,"120",NA,NA,NA,0,1,1,0.3966175,0.1573054,"4","1","1","1","1","4",0.0280806835454877,0.0305441055568219,3.95208853400965e-07,0.00650564500742478,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"1010",1,1,NA,NA,1,0.984574,1.422955,"124",0,NA,0,1,1,1,1.677432,2.813777,"4","1","1","1","1","4",0.0166723495262418,0.0539791217081698,3.35265970345037e-07,0.0114310529726911,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"1011",0,1,-0.1098575,0.0239327,0,0.984574,1.323658,"118",NA,NA,NA,0,1,1,0.594157,0.3530226,"4","4","5","4","5","2",0.0326675830432913,0.0416686137174047,5.75245835658677e-07,0.0414809081027564,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"1012",1,1,NA,NA,0,0.1501142,0.330692,"122",0.3076923,0,0.1333333,0,1,1,0.6642132,0.4411792,"4","4","3","2","2","4",0.0430152295507797,0.0305483859110365,2.54705631675137e-07,0.00455763198922486,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
"1013",0,1,NA,NA,0,-0.3267197,-0.4636813,"138",NA,NA,NA,1,0,1,0.0015383,2.37e-06,"4","2","1","4","5","4",0.0665090419890804,0.0602742475699391,7.45976706500215e-07,0.120657972017357,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"1014",0,1,NA,NA,1,-1.399596,-0.8608677,"125",NA,NA,NA,0,0,1,-0.4126574,0.1702862,"4","2","2","2","2","4",0.0375533361291686,0.0691540333778096,6.51820683990908e-07,0.107321205705775,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1015",1,1,-0.2533655,-0.2391957,1,-0.445928,0.330692,"140",1,0.9310345,0.952381,0,1,1,0.326682,0.1067211,"4","3","2","2","2","1",0.0553731490015558,0.0500910952690804,3.57705121596093e-07,0.00767669645183614,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"1016",0,1,NA,NA,0,-1.161179,0.0328019,"133",NA,NA,NA,0,1,1,0.1735889,0.0301331,"4","1","2","2","2","1",0.0323311813290869,0.0440003251035039,4.11836101870423e-07,0.0116200221187911,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"1017",0,1,NA,NA,1,0.0309059,1.323658,"139",NA,NA,NA,0,1,1,0.2755448,0.0759249,"4","2","4","2","2","4",0.0412688687290114,0.0328955663342188,3.97625029031896e-07,0.00821068351767811,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1018",0,1,NA,NA,1,-0.9227622,-0.7615712,"127",NA,NA,NA,0,1,1,-0.3107016,0.0965355,"4","2","3","2","2","4",0.0410641446190457,0.0574565601770867,5.39716286475273e-07,0.0853233534928077,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1019",1,1,0.1401174,-0.0298962,0,-0.445928,0.2313955,"136",1,0.9655172,0.9761904,0,1,0,-0.1451124,0.0210576,"4","4","1","4","4","2",0.0385172100320631,0.0690192270477636,6.1134136471701e-07,0.0789436464399261,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"1020",1,1,0.1949874,0.1835209,1,-0.6843451,-0.6622744,"135",0.8461539,0.7241379,0.7619048,0,1,0,0.504971,0.2549957,"4","2","2","2","2","1",0.0163762406251528,0.0287485370058954,2.86481325814548e-07,0.00302894923696482,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"1021",1,1,NA,NA,1,0.1501142,-0.2650878,"137",0,0,0,0,0,1,-0.0811032,0.0065777,"4","2","3","2","1","4",0.00756092089889198,0.0534439408754166,4.6482831327924e-07,0.0397537758513716,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1022",1,1,0.2495159,-0.0354722,1,-0.6843451,0.7278786,"136",1,1,1,0,1,1,1.072311,1.149851,"4","4","5","4","5","4",0.0223804930480945,0.0393425761144349,3.43020869349697e-07,0.0118395121218152,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"1023",1,1,0.6735041,-0.2298374,1,1.699825,0.8271752,"137",1,0.8235294,0.9,1,0,1,0.9958119,0.9916413,"4","2","1","4","5","4",0.0684765051833765,0.0465222521930404,3.19563273717853e-07,0.0180076568196743,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"1024",1,1,NA,NA,1,-0.3267197,-0.3643845,"141",0,0,0,0,1,1,0.0715821,0.005124,"4","4","5","4","5","4",0.0735412271180163,0.0692874295369153,4.52983398631916e-07,0.0621111648848057,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"1025",1,1,NA,NA,1,0.2693228,-0.6622744,"116",0,0,0,0,1,0,0.198976,0.0395915,"4","4","5","4","5","1",0.115297115153011,0.0625434866402108,4.05430335522751e-07,0.0353637325293666,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
"1026",1,1,0.447637,-0.4372863,1,-0.445928,0.6285821,"130",1,0.9310345,0.952381,0,1,0,0.4284723,0.1835885,"4","1","1","2","1","4",0.0216717743011779,0.0307670502574461,2.94414742942196e-07,0.00435387990698396,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1027",0,1,NA,NA,1,0.7461569,0.4299885,"117",NA,NA,NA,0,1,0,1.078448,1.163049,"4","4","5","4","5","2",0.013419887447431,0.0410919354134546,3.44590135000231e-07,0.00880709475742805,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"1028",0,1,NA,NA,1,0.7461569,1.125065,"129",NA,NA,NA,0,1,0,1.562738,2.442149,"4","2","3","2","2","2",0.0117771420478002,0.0337633123580176,2.92589190669484e-07,0.00148825897043709,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"1029",0,1,0.2480395,0.0114414,1,0.7461569,1.323658,"120",NA,NA,NA,0,1,1,1.320593,1.743965,"4","2","5","2","1","1",-0.00011852284985308,0.035438346735149,2.5718327199169e-07,0.00254908403281752,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"1030",1,1,0.568266,0.0867961,1,0.0309059,0.330692,"115",0.9230769,0.8965517,0.9047619,0,1,1,0.0269318,0.0007253,"4","3","2","2","3","1",0.101403411224662,0.0621571156648689,3.80009965417731e-07,0.0153669462322493,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"1031",0,1,0.6678468,-0.0500728,1,-1.399596,-0.2650878,"113",NA,NA,NA,0,1,0,0.230939,0.0533328,"4","1","4","2","1","2",0.0464367925012856,0.0363154840660693,3.59601919083452e-07,0.00681204359218642,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"1032",1,1,-0.4188926,-0.4070427,1,-0.2075111,-0.8608677,"115",0.9230769,0.9655172,0.952381,0,0,1,-0.3614947,0.1306784,"4","1","1","2","1","2",0.0372735775526934,0.0568215776365769,5.42810242215787e-07,0.0573651999031358,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"1033",0,1,0.3072527,0.0868477,1,0.5077398,0.8271752,"131",NA,NA,NA,0,0,0,1.37157,1.881205,"4","2","2","3","2","4",0.0259540066552386,0.0389221820400879,3.11346962095429e-07,0.0111626012200312,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"1034",1,1,0.2316609,0.4931626,1,1.461408,1.224362,"141",1,0.8235294,0.9,0,1,0,1.454492,2.115548,"4","2","2","2","2","2",0.0168879163447322,0.0279375673219381,1.98964981363979e-07,0.000104319054777409,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"1035",0,1,0.0379588,0.3112978,1,1.699825,1.820142,"113",NA,NA,NA,0,1,1,1.05933,1.122181,"4","4","2","4","2","4",0.0239851409680553,0.0357532297083188,3.08195851430803e-07,0.00368621581182456,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"1036",0,1,-0.0664046,0.1568789,1,-1.041971,-0.7615712,"113",NA,NA,NA,1,1,1,0.230939,0.0533328,"4","2","4","2","2","4",0.0756048372971005,0.0428795472696223,4.8792284286512e-07,0.0251975109135601,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1037",1,1,0.6271378,-0.2702079,1,-0.6843451,-0.3643845,"141",1,1,1,0,0,0,0.7535139,0.5677832,"4","2","3","2","2","2",0.0493670398040402,0.0368934591574375,1.89904281937666e-07,0.00916322301097768,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"1038",1,1,0.5177947,-0.2663916,1,1.461408,0.6285821,"137",0.8461539,0.7647059,0.8,0,0,1,1.384238,1.916116,"4","2","3","3","2","4",0.0201690616772605,0.0365531120886068,2.19092918912945e-07,0.00811605777783499,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"1039",0,1,0.6269417,-0.2639773,0,1.699825,1.025769,"118",NA,NA,NA,1,0,1,1.843117,3.397079,"4","4","5","4","5","4",0.0929249153121065,0.066249528335548,4.96792154519145e-07,0.10862211109764,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"1040",0,1,NA,NA,1,1.3422,1.422955,"129",NA,NA,NA,0,1,0,1.14217,1.304551,"4","1","1","1","5","2",0.00685466314113697,0.0293478943960552,2.45287664629375e-07,0.00141391808540441,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"1041",0,1,0.5515662,0.174191,1,0.5077398,0.5292856,"114",NA,NA,NA,0,0,0,1.479898,2.190099,"4","4","5","4","5","3",0.0465102396963634,0.0603694232076442,4.32464846374567e-07,0.0499247567612203,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
"1042",0,1,NA,NA,1,1.699825,-0.9601645,"129",NA,NA,NA,0,1,1,0.8490468,0.7208805,"4","1","1","4","5","3",0.0309728276311018,0.0411756128904405,4.15668367135719e-07,0.0166701701937847,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"1043",1,1,0.6243386,-0.1812593,1,-0.9227622,-0.9601645,"134",1,0.8275862,0.8809524,0,1,0,-0.4189467,0.1755164,"4","2","3","3","2","2",0.0211427639952663,0.0600624455591967,5.88697610389981e-07,0.0862590247189875,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"1044",0,1,NA,NA,1,1.3422,1.025769,"125",NA,NA,NA,0,0,0,1.932328,3.73389,"4","2","1","2","1","4",0.0172609091098337,0.0456736123314992,3.48331171296839e-07,0.0128640044295429,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1045",1,1,0.5585126,-0.0465377,1,1.3422,1.224362,"134",0.7692308,0.8823529,0.8333333,0,1,1,0.8553039,0.7315449,"4","3","3","2","2","2",0.0541166602774953,0.0479412815744432,2.55939475992027e-07,0.00808823394550059,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"1046",0,1,NA,NA,1,0.7461569,0.9264717,"125",NA,NA,NA,0,0,1,1.19952,1.438848,"4","3","5","4","5","1",0.0598930816152727,0.0513271646819234,4.48391315454066e-07,0.0568015090097801,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"1047",0,1,NA,NA,0,-1.518805,-0.0664947,"125",NA,NA,NA,0,1,0,0.2245668,0.0504303,"4","1","2","1","2","1",0.0448773732415579,0.0363687121029673,3.88822880635312e-07,0.0118791611280301,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"1048",0,1,NA,NA,1,1.699825,0.330692,"125",NA,NA,NA,0,0,1,0.6578795,0.4328054,"4","3","2","3","2","4",0.0552783109614827,0.0501537382370195,4.27699535624919e-07,0.0469905985280985,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"1049",1,1,NA,NA,1,0.1501142,0.5292856,"136",0,0,0,0,1,1,0.1864864,0.0347772,"4","4","5","4","5","4",0.0947954768112476,0.0593883498372846,4.07293125164381e-07,0.0594758965972699,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
